Id,CreatedAt,Line,Type,Text
275181350108155904,"Sun Dec 02 10:15:21 +0000 2012","Central","Minor delays","Central Line: Minor delays eastbound while we fix a signal failure at Queensway. GOOD SERVICE westbound."
275171255999676418,"Sun Dec 02 09:35:14 +0000 2012","Circle","","Circle Line: Back to good service."
275168738259636226,"Sun Dec 02 09:25:14 +0000 2012","Circle","Severe delays","Circle Line: Severe delays clockwise following the late finish of engineering work in the Embankment area. MINOR DELAYS anti clockwise."
275167490638749697,"Sun Dec 02 09:20:16 +0000 2012","Northern","","Northern Line: Back to good service."
275164973657894912,"Sun Dec 02 09:10:16 +0000 2012","District","","District Line: Back to good service."
275050458475790337,"Sun Dec 02 01:35:14 +0000 2012","Northern","","Northern Line: Sunday 02 December, no service between Edgware and Camden Town until approximately 0830 southbound and 0900 northbound."
274976229638148096,"Sat Dec 01 20:40:16 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
274968681660944384,"Sat Dec 01 20:10:17 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays due to a person ill on a train earlier at Highbury &amp; Islington."
274964893235544064,"Sat Dec 01 19:55:13 +0000 2012","Victoria","Minor delays","Victoria Line: VICTORIA LINE: Minor delays due to a person ill on a train earlier at Highbury &amp; Islington."
274961128881283072,"Sat Dec 01 19:40:16 +0000 2012","Northern","","Northern Line: Back to good service."
274918349316714496,"Sat Dec 01 16:50:16 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
274689340460896258,"Sat Dec 01 01:40:16 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
274628940373581824,"Fri Nov 30 21:40:16 +0000 2012","District","","District Line: Back to good service."
274616357524480000,"Fri Nov 30 20:50:16 +0000 2012","District","Severe delays","District Line: Severe delays Plaistow to Upminster due to an earlier signal problem at Barking. MINOR DELAYS on the rest of the line."
274608809228529665,"Fri Nov 30 20:20:16 +0000 2012","Circle","","Circle Line: Back to good service."
274602505764225024,"Fri Nov 30 19:55:13 +0000 2012","Circle","Minor delays","Circle Line: Minor delays Clockwise due to an earlier faulty train at Edgware Road. GOOD SERVICE - Anti-clockwise"
274600021566046208,"Fri Nov 30 19:45:21 +0000 2012","","","Hammersmith &amp; City Line: Back to good service."
274598741883899906,"Fri Nov 30 19:40:16 +0000 2012","Circle","Severe delays","Circle Line: Severe delays Clockwise due to an earlier faulty train at Edgware Road. GOOD SERVICE - Anti-clockwise"
274589926580957185,"Fri Nov 30 19:05:14 +0000 2012","Circle","Severe delays","Circle Line: Severe delays due to an earlier faulty train at Edgware Road."
274588736686288898,"Fri Nov 30 19:00:31 +0000 2012","Circle","Severe delays","Circle Line: CIRCLE LINE: Severe delays due to an earlier faulty train at Edgware Road."
274586158875439104,"Fri Nov 30 18:50:16 +0000 2012","","Minor delays","Hammersmith &amp; City Line: Minor delays due to an earlier faulty train at Edgware Road."
274584921996148737,"Fri Nov 30 18:45:21 +0000 2012","Circle","Minor delays","Circle Line: Minor delays due to an earlier faulty train at Edgware Road."
274261520907657216,"Thu Nov 29 21:20:16 +0000 2012","Northern","","Northern Line: Back to good service."
274248973114564608,"Thu Nov 29 20:30:25 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
274238871162740736,"Thu Nov 29 19:50:16 +0000 2012","Circle","Minor delays","Circle Line: Minor Delays to the anti clockwise service due to an earlier faulty train."
274237633360703488,"Thu Nov 29 19:45:21 +0000 2012","Circle","Minor delays","Circle Line: CIRCLE LINE: Minor Delays to the anti clockwise service due to an earlier faulty train."
274226349240115200,"Thu Nov 29 19:00:31 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor Delays due to a person under a train earlier."
274223772960161792,"Thu Nov 29 18:50:16 +0000 2012","Jubilee","Minor delays","Jubilee Line: JUBILEE LINE: Minor Delays due to a person under a train earlier."
274206154622648321,"Thu Nov 29 17:40:16 +0000 2012","Circle","","Circle Line: Back to good service."
274196153774526464,"Thu Nov 29 17:00:32 +0000 2012","Circle","Minor delays","Circle Line: Minor delays due to an earlier customer incident at South Kensington."
274194820120059904,"Thu Nov 29 16:55:14 +0000 2012","Circle","Minor delays","Circle Line: CIRCLE LINE: Minor delays due to an earlier customer incident at South Kensington."
274177237731926016,"Thu Nov 29 15:45:22 +0000 2012","","","Bakerloo Line: Back to good service."
274102974626820098,"Thu Nov 29 10:50:16 +0000 2012","Central","","Bakerloo Line: No service between Stonebridge Park and Harrow &amp; Wealdstone while we fix a fault with the track at Wembley Central."
273916783570866176,"Wed Nov 28 22:30:24 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays due to an earlier signal failure at Caledonian Road."
273911716247633920,"Wed Nov 28 22:10:16 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: PICCADILLY LINE: Minor delays due to an earlier signal failure at Caledonian Road."
273906682067836928,"Wed Nov 28 21:50:16 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor delays, eastbound only, due to an earlier signal failure at Caledonian Road."
273905444710408193,"Wed Nov 28 21:45:21 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: PICCADILLY LINE: Minor delays, eastbound only, due to an earlier signal failure at Caledonian Road."
273884034935975936,"Wed Nov 28 20:20:17 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: Minor Delays to the eastbound service while we fix a signal failure at Caledonian Road."
273882794126606337,"Wed Nov 28 20:15:21 +0000 2012","Piccadilly","Minor delays","Piccadilly Line: PICCADILLY LINE: Minor Delays to the eastbound service while we fix a signal failure at Caledonian Road."
273790920737054722,"Wed Nov 28 14:10:16 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
273785885676433409,"Wed Nov 28 13:50:16 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays are occuring due to a person ill on a train earlier at Canning Town."
273784649338208257,"Wed Nov 28 13:45:21 +0000 2012","Jubilee","Minor delays","Jubilee Line: JUBILEE LINE: Minor delays are occuring due to a person ill on a train earlier at Canning Town."
273772035535142912,"Wed Nov 28 12:55:14 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
273681437776048128,"Wed Nov 28 06:55:14 +0000 2012","Central","","Central Line: Back to good service."
273600908250714112,"Wed Nov 28 01:35:14 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
273512858929725440,"Tue Nov 27 19:45:21 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays are occuring due to an earlier signal failure at Finsbury Park."
273511578530369536,"Tue Nov 27 19:40:16 +0000 2012","Victoria","Minor delays","Victoria Line: VICTORIA LINE: Minor delays are occuring due to an earlier signal failure at Finsbury Park."
273452461069582336,"Tue Nov 27 15:45:21 +0000 2012","Victoria","","Victoria Line: Back to good service."
273441177875906560,"Tue Nov 27 15:00:31 +0000 2012","Victoria","Minor delays","Victoria Line: Minor delays due to an earlier faulty train at Euston."
273363101083115520,"Tue Nov 27 09:50:16 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
273351769034194944,"Tue Nov 27 09:05:15 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays westbound only due to an earlier customer incident at Canning Town. GOOD SERVICE in the eastbound direction."
273339219513053184,"Tue Nov 27 08:15:22 +0000 2012","Circle","","Circle Line: Back to good service."
273302702874824704,"Tue Nov 27 05:50:16 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
273301466159149056,"Tue Nov 27 05:45:21 +0000 2012","Circle","Minor delays","Circle Line: Minor delays while we fix a signal failure at Farringdon."
273300187395551233,"Tue Nov 27 05:40:17 +0000 2012","Circle","","Circle Line: CIRCLE LINE: While we fix a signal failure at Farringdon."
273013294284038144,"Mon Nov 26 10:40:16 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
272988198999822336,"Mon Nov 26 09:00:33 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays due to earlier customer incidents at Finchley Road and Wembley Park."
272984385756753921,"Mon Nov 26 08:45:24 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: METROPOLITAN LINE: Minor delays due to earlier customer incidents at Finchley Road and Wembley Park."
272961724867559424,"Mon Nov 26 07:15:21 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor delays as a result of the service recovering from the late finish of engineering work."
272960447559389184,"Mon Nov 26 07:10:16 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: METROPOLITAN LINE: Minor delays as a result of the service recovering from the late finish of engineering work."
272951630146719744,"Mon Nov 26 06:35:14 +0000 2012","Piccadilly","","Piccadilly Line: Back to good service."
272878682614403072,"Mon Nov 26 01:45:22 +0000 2012","","","Waterloo &amp; City Line: Back to good service."
272877399971090433,"Mon Nov 26 01:40:16 +0000 2012","","","Hammersmith &amp; City Line: Back to good service."
272876131944898560,"Mon Nov 26 01:35:14 +0000 2012","Circle","","Circle Line: Back to good service."
272854752298139648,"Mon Nov 26 00:10:17 +0000 2012","","","Hammersmith &amp; City Line: Sunday 25 November, no service between Hammersmith and Baker Street after 2200. Rail replacement buses operate."
272829619915337728,"Sun Nov 25 22:30:24 +0000 2012","District","","District Line: Saturday 24 Sunday 25 November, no service between Earls Court, Edgware Road and Kensington (Olympia)."
272718857028902912,"Sun Nov 25 15:10:17 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
272707521087680512,"Sun Nov 25 14:25:14 +0000 2012","Jubilee","Minor delays","Jubilee Line: Minor delays due to a trespasser on the track earlier at Finchley Road."
272701309323460608,"Sun Nov 25 14:00:33 +0000 2012","Jubilee","Severe delays","Jubilee Line: JUBILEE LINE: Severe delays due to a trespasser on the track earlier at Finchley Road."
272667287490809856,"Sun Nov 25 11:45:21 +0000 2012","","","Hammersmith &amp; City Line: Back to good service."
272660975197503488,"Sun Nov 25 11:20:16 +0000 2012","","Minor delays","Hammersmith &amp; City Line: Minor delays due to an earlier security alert at Baker Street."
272657189288677376,"Sun Nov 25 11:05:14 +0000 2012","","Minor delays","Hammersmith &amp; City Line: HAMMERSMITH AND CITY LINE: Minor delays due to an earlier security alert at Baker Street."
272625810815455232,"Sun Nov 25 09:00:33 +0000 2012","","","Bakerloo Line: Back to good service."
272435730209468416,"Sat Nov 24 20:25:14 +0000 2012","","","Hammersmith &amp; City Line: Back to good service."
272424415327825921,"Sat Nov 24 19:40:16 +0000 2012","Central","","Central Line: Back to good service."
272423147897241600,"Sat Nov 24 19:35:14 +0000 2012","Central","Minor delays","Central Line: Minor Delays due to an earlier faulty train at Holland Park."
272421933742710787,"Sat Nov 24 19:30:25 +0000 2012","Central","Minor delays","Central Line: CENTRAL LINE: Minor Delays due to an earlier faulty train at Holland Park."
272416866398515203,"Sat Nov 24 19:10:16 +0000 2012","","Minor delays","Hammersmith &amp; City Line: Minor Delays to the eastbound service due to earlier faulty trains."
272411832893988864,"Sat Nov 24 18:50:16 +0000 2012","Central","Minor delays","Central Line: Minor delays due to an earlier faulty train at Holland Park eastbound."
272410597008736256,"Sat Nov 24 18:45:22 +0000 2012","Central","Minor delays","Central Line: CENTRAL LINE: Minor delays due to an earlier faulty train at Holland Park eastbound."
272409315309142016,"Sat Nov 24 18:40:16 +0000 2012","Central","Minor delays","Central Line: Minor delays due to an earlier faulty train at Holland Park."
272288519181975552,"Sat Nov 24 10:40:16 +0000 2012","Jubilee","","Jubilee Line: Back to good service."
272279702452977664,"Sat Nov 24 10:05:14 +0000 2012","Jubilee","Minor delays","Jubilee Line: JUBILEE LINE: Minor delays due to earlier faulty train at Baker Street."
272254539804065792,"Sat Nov 24 08:25:15 +0000 2012","Jubilee","Severe delays","Jubilee Line: JUBILEE LINE: Severe delays due to earlier faulty train at Baker Street."
272235672641884160,"Sat Nov 24 07:10:16 +0000 2012","Jubilee","Minor delays","Jubilee Line: JUBILEE LINE: Minor delays due to an earlier faulty train at Baker Street."
272228120822702080,"Sat Nov 24 06:40:16 +0000 2012","Jubilee","Minor delays","Jubilee Line: JUBILEE LINE: Minor delays southbound due to an earlier faulty train at Baker Street."
272223089344008195,"Sat Nov 24 06:20:16 +0000 2012","","","Bakerloo Line: Back to good service."
272216789214191616,"Sat Nov 24 05:55:14 +0000 2012","","Severe delays","Bakerloo Line: BAKERLOO LINE: Severe Delays to the southbound service due to the shortage of train operators."
272215540234346496,"Sat Nov 24 05:50:16 +0000 2012","","","Bakerloo Line: BAKERLOO LINE: To the southbound service due to the shortage of train operators."
272196655137316864,"Sat Nov 24 04:35:14 +0000 2012","Circle","","Circle Line: Saturday 24 and Sunday 25 November, no service."
272129976764088321,"Sat Nov 24 00:10:17 +0000 2012","Metropolitan","","Metropolitan Line: Back to good service."
272128709518032896,"Sat Nov 24 00:05:14 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: METROPOLITAN LINE: Minor Delays due to an earlier customer incident at Finchley Road."
272114876162400258,"Fri Nov 23 23:10:16 +0000 2012","Metropolitan","Minor delays","Metropolitan Line: Minor Delays due to an earlier customer incident at Finchley Road."
272106058057658368,"Fri Nov 23 22:35:14 +0000 2012","District","","District Line: Back to good service."
272104844532277249,"Fri Nov 23 22:30:25 +0000 2012","Metropolitan","Severe delays","Metropolitan Line: Severe Delays due to an earlier customer incident at Finchley Road, tickets will be accepted on local bus services."
272101054626267136,"Fri Nov 23 22:15:21 +0000 2012","Metropolitan","","Metropolitan Line: METROPOLITAN LINE: Due to an earlier customer incident at Finchley Road."
272093506573590529,"Fri Nov 23 21:45:21 +0000 2012","","Minor delays","Waterloo &amp; City Line: WATERLOO AND CITY LINE: Minor delays due to an earlier a signal failure at Waterloo."
272083411924025344,"Fri Nov 23 21:05:15 +0000 2012","","Minor delays","Waterloo &amp; City Line: Minor delays due to an ealier a signal failure at Waterloo"
